DateTime,VWC9.5cm,Temp9.5cm,EC9.5cm,VWC65cm,Temp65cm,EC65cm,Voltage11cm,Voltage45cm
3/21/2018 16:50,0.236,0.3,0.03,0.23,1.6,0.05,755.13,789.55
3/21/2018 17:00,0.236,0.3,0.03,0.23,1.6,0.05,755.13,789.55
3/21/2018 17:10,0.236,0.3,0.03,0.23,1.6,0.04,755.13,789.55
3/21/2018 17:20,0.237,0.3,0.03,0.23,1.6,0.04,755.86,789.55
3/21/2018 17:30,0.237,0.3,0.03,0.23,1.6,0.05,755.86,789.55
3/21/2018 17:40,0.236,0.3,0.03,0.23,1.6,0.04,756.59,789.55
3/21/2018 17:50,0.237,0.3,0.03,0.23,1.6,0.05,756.59,789.55
3/21/2018 18:00,0.237,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/21/2018 18:10,0.237,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/21/2018 18:20,0.237,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/21/2018 18:30,0.237,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/21/2018 18:40,0.236,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 18:50,0.237,0.3,0.03,0.23,1.6,0.05,756.59,789.55
3/21/2018 19:00,0.237,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/21/2018 19:10,0.237,0.3,0.04,0.23,1.6,0.05,757.32,789.55
3/21/2018 19:20,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.09
3/21/2018 19:30,0.237,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/21/2018 19:40,0.237,0.3,0.03,0.23,1.6,0.04,755.86,788.82
3/21/2018 19:50,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 20:00,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 20:10,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 20:20,0.237,0.3,0.03,0.23,1.6,0.05,756.59,789.55
3/21/2018 20:30,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 20:40,0.237,0.3,0.03,0.23,1.6,0.05,755.86,788.82
3/21/2018 20:50,0.237,0.3,0.03,0.23,1.6,0.04,756.59,788.82
3/21/2018 21:00,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 21:10,0.237,0.3,0.03,0.23,1.6,0.05,756.59,789.55
3/21/2018 21:20,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 21:30,0.237,0.3,0.03,0.23,1.6,0.05,756.59,789.55
3/21/2018 21:40,0.237,0.3,0.03,0.23,1.6,0.05,756.59,789.55
3/21/2018 21:50,0.237,0.3,0.03,0.23,1.6,0.04,756.59,788.82
3/21/2018 22:00,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 22:10,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 22:20,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 22:30,0.237,0.3,0.04,0.23,1.6,0.04,756.59,788.82
3/21/2018 22:40,0.237,0.3,0.03,0.23,1.6,0.04,755.86,788.82
3/21/2018 22:50,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 23:00,0.237,0.3,0.03,0.23,1.6,0.04,756.59,788.82
3/21/2018 23:10,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/21/2018 23:20,0.237,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/21/2018 23:30,0.237,0.3,0.04,0.23,1.6,0.05,756.59,788.82
3/21/2018 23:40,0.237,0.3,0.03,0.23,1.6,0.04,756.59,788.82
3/21/2018 23:50,0.237,0.3,0.03,0.23,1.6,0.04,756.59,788.82
3/22/2018 0:00,0.237,0.3,0.03,0.23,1.6,0.05,756.59,788.82
3/22/2018 0:10,0.237,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 0:20,0.237,0.3,0.03,0.23,1.6,0.04,756.59,788.82
3/22/2018 0:30,0.238,0.3,0.03,0.23,1.6,0.05,758.06,788.82
3/22/2018 0:40,0.237,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/22/2018 0:50,0.238,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/22/2018 1:00,0.237,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 1:10,0.237,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 1:20,0.237,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 1:30,0.237,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 1:40,0.237,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 1:50,0.238,0.3,0.04,0.23,1.6,0.05,757.32,788.82
3/22/2018 2:00,0.237,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 2:10,0.238,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/22/2018 2:20,0.238,0.3,0.04,0.23,1.6,0.04,757.32,788.82
3/22/2018 2:30,0.238,0.3,0.03,0.23,1.6,0.04,758.06,789.55
3/22/2018 2:40,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 2:50,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 3:00,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 3:10,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 3:20,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 3:30,0.238,0.3,0.04,0.23,1.6,0.05,757.32,788.82
3/22/2018 3:40,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 3:50,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 4:00,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 4:10,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 4:20,0.238,0.3,0.04,0.23,1.6,0.04,757.32,789.55
3/22/2018 4:30,0.238,0.3,0.04,0.23,1.6,0.04,758.06,788.09
3/22/2018 4:40,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.09
3/22/2018 4:50,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 5:00,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 5:10,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 5:20,0.238,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/22/2018 5:30,0.238,0.3,0.03,0.23,1.6,0.04,757.32,788.82
3/22/2018 5:40,0.238,0.3,0.04,0.23,1.6,0.04,757.32,788.82
3/22/2018 5:50,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 6:00,0.238,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/22/2018 6:10,0.238,0.3,0.04,0.23,1.6,0.04,757.32,788.82
3/22/2018 6:20,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 6:30,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 6:40,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 6:50,0.238,0.3,0.03,0.23,1.6,0.05,757.32,788.82
3/22/2018 7:00,0.238,0.3,0.03,0.23,1.6,0.04,758.06,788.82
3/22/2018 7:10,0.238,0.3,0.04,0.23,1.6,0.05,758.79,788.82
3/22/2018 7:20,0.238,0.3,0.03,0.23,1.6,0.05,758.06,789.55
3/22/2018 7:30,0.238,0.3,0.03,0.23,1.6,0.05,758.79,788.82
3/22/2018 7:40,0.238,0.3,0.04,0.23,1.6,0.05,758.79,789.55
3/22/2018 7:50,0.238,0.3,0.03,0.23,1.6,0.04,758.06,789.55
3/22/2018 8:00,0.238,0.3,0.04,0.23,1.6,0.05,758.06,788.82
3/22/2018 8:10,0.238,0.3,0.03,0.23,1.6,0.04,758.06,790.28
3/22/2018 8:20,0.238,0.3,0.03,0.23,1.6,0.04,758.06,789.55
3/22/2018 8:30,0.238,0.3,0.04,0.23,1.6,0.05,758.79,789.55
3/22/2018 8:40,0.238,0.3,0.04,0.23,1.6,0.05,758.79,789.55
3/22/2018 8:50,0.238,0.3,0.03,0.23,1.6,0.04,758.79,789.55
3/22/2018 9:00,0.238,0.3,0.03,0.23,1.6,0.05,758.79,789.55
3/22/2018 9:10,0.238,0.3,0.04,0.23,1.6,0.05,758.79,789.55
3/22/2018 9:20,0.238,0.3,0.03,0.23,1.6,0.04,758.79,789.55
3/22/2018 9:30,0.238,0.3,0.03,0.23,1.6,0.05,758.79,789.55
3/22/2018 9:40,0.238,0.3,0.03,0.23,1.6,0.05,758.79,789.55
3/22/2018 9:50,0.238,0.3,0.03,0.23,1.6,0.05,758.06,789.55
3/22/2018 10:00,0.238,0.3,0.03,0.23,1.6,0.05,758.06,789.55
3/22/2018 10:10,0.238,0.3,0.04,0.23,1.6,0.04,757.32,789.55
3/22/2018 10:20,0.238,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/22/2018 10:30,0.238,0.3,0.03,0.23,1.6,0.05,758.06,789.55
3/22/2018 10:40,0.238,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/22/2018 10:50,0.238,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/22/2018 11:00,0.238,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/22/2018 11:10,0.238,0.3,0.03,0.23,1.6,0.04,756.59,790.28
3/22/2018 11:20,0.238,0.3,0.03,0.23,1.6,0.05,756.59,789.55
3/22/2018 11:30,0.238,0.3,0.03,0.23,1.6,0.04,756.59,789.55
3/22/2018 11:40,0.238,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/22/2018 11:50,0.238,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/22/2018 12:00,0.238,0.3,0.03,0.23,1.6,0.04,758.06,790.28
3/22/2018 12:10,0.238,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/22/2018 12:20,0.238,0.3,0.03,0.23,1.6,0.04,757.32,790.28
3/22/2018 12:30,0.238,0.3,0.04,0.23,1.6,0.05,757.32,789.55
3/22/2018 12:40,0.238,0.3,0.03,0.23,1.6,0.04,757.32,790.28
3/22/2018 12:50,0.239,0.3,0.03,0.23,1.6,0.05,757.32,789.55
3/22/2018 13:00,0.239,0.3,0.03,0.23,1.6,0.05,756.59,790.28
3/22/2018 13:10,0.239,0.3,0.03,0.23,1.6,0.04,757.32,789.55
3/22/2018 13:20,0.239,0.3,0.04,0.23,1.6,0.05,756.59,790.28
3/22/2018 13:30,0.239,0.3,0.04,0.23,1.6,0.04,758.06,789.55
3/22/2018 13:40,0.239,0.3,0.04,0.23,1.6,0.05,758.06,789.55
3/22/2018 13:50,0.239,0.3,0.04,0.23,1.6,0.04,758.06,789.55
3/22/2018 14:00,0.239,0.3,0.04,0.23,1.6,0.04,758.06,789.55
3/22/2018 14:10,0.239,0.3,0.04,0.23,1.6,0.04,758.06,789.55
3/22/2018 14:20,0.239,0.3,0.04,0.23,1.6,0.04,758.06,789.55
3/22/2018 14:30,0.239,0.3,0.04,0.23,1.6,0.04,757.32,790.28
3/22/2018 14:40,0.24,0.3,0.04,0.23,1.6,0.05,757.32,789.55
3/22/2018 14:50,0.24,0.3,0.04,0.23,1.6,0.05,757.32,790.28
3/22/2018 15:00,0.24,0.3,0.04,0.23,1.6,0.05,758.06,789.55
3/22/2018 15:10,0.24,0.3,0.04,0.23,1.6,0.05,758.06,789.55
3/22/2018 15:20,0.24,0.3,0.04,0.23,1.6,0.04,758.06,789.55
3/22/2018 15:30,0.24,0.3,0.04,0.23,1.6,0.04,758.06,790.28
3/22/2018 15:40,0.24,0.3,0.04,0.23,1.6,0.05,758.06,789.55
3/22/2018 15:50,0.24,0.3,0.04,0.23,1.6,0.04,758.06,789.55
3/22/2018 16:00,0.24,0.3,0.04,0.23,1.6,0.05,758.06,789.55
3/22/2018 16:10,0.24,0.3,0.04,0.23,1.6,0.04,758.79,789.55
3/22/2018 16:20,0.24,0.3,0.03,0.23,1.6,0.04,758.06,789.55
3/22/2018 16:30,0.24,0.3,0.03,0.23,1.6,0.04,758.79,790.28
3/22/2018 16:40,0.24,0.3,0.03,0.23,1.6,0.05,758.06,789.55
3/22/2018 16:50,0.24,0.3,0.04,0.23,1.6,0.05,758.06,789.55
3/22/2018 17:00,0.24,0.3,0.03,0.23,1.6,0.04,758.79,789.55
3/22/2018 17:10,0.24,0.3,0.04,0.23,1.6,0.05,758.06,789.55
3/22/2018 17:20,0.24,0.3,0.03,0.23,1.6,0.05,758.79,789.55
3/22/2018 17:30,0.24,0.3,0.04,0.23,1.6,0.04,758.79,789.55
3/22/2018 17:40,0.24,0.3,0.04,0.23,1.6,0.04,759.52,789.55
3/22/2018 17:50,0.24,0.3,0.04,0.23,1.6,0.04,758.79,789.55
3/22/2018 18:00,0.24,0.3,0.03,0.23,1.6,0.05,758.79,789.55
3/22/2018 18:10,0.24,0.3,0.03,0.23,1.6,0.05,759.52,789.55
3/22/2018 18:20,0.241,0.3,0.03,0.23,1.6,0.04,759.52,789.55
3/22/2018 18:30,0.241,0.3,0.03,0.23,1.6,0.05,759.52,789.55
3/22/2018 18:40,0.241,0.3,0.04,0.23,1.6,0.04,759.52,789.55
3/22/2018 18:50,0.241,0.3,0.04,0.23,1.6,0.05,759.52,789.55
3/22/2018 19:00,0.241,0.3,0.03,0.23,1.6,0.05,760.25,789.55
3/22/2018 19:10,0.241,0.3,0.04,0.23,1.6,0.05,760.25,789.55
3/22/2018 19:20,0.241,0.3,0.03,0.23,1.6,0.05,760.25,789.55
3/22/2018 19:30,0.241,0.3,0.03,0.23,1.6,0.05,760.25,788.82
3/22/2018 19:40,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/22/2018 19:50,0.241,0.3,0.03,0.23,1.6,0.04,760.25,789.55
3/22/2018 20:00,0.241,0.3,0.03,0.23,1.6,0.05,760.25,790.28
3/22/2018 20:10,0.241,0.3,0.04,0.23,1.6,0.05,760.99,789.55
3/22/2018 20:20,0.241,0.3,0.04,0.23,1.6,0.05,760.25,789.55
3/22/2018 20:30,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/22/2018 20:40,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/22/2018 20:50,0.241,0.3,0.03,0.23,1.6,0.04,760.25,789.55
3/22/2018 21:00,0.241,0.3,0.03,0.23,1.6,0.04,759.52,789.55
3/22/2018 21:10,0.241,0.3,0.04,0.23,1.6,0.04,759.52,789.55
3/22/2018 21:20,0.241,0.3,0.04,0.23,1.6,0.04,759.52,789.55
3/22/2018 21:30,0.241,0.3,0.04,0.23,1.6,0.04,759.52,789.55
3/22/2018 21:40,0.241,0.3,0.04,0.23,1.6,0.05,758.79,789.55
3/22/2018 21:50,0.241,0.3,0.03,0.23,1.6,0.04,759.52,789.55
3/22/2018 22:00,0.241,0.3,0.03,0.23,1.6,0.04,760.25,789.55
3/22/2018 22:10,0.241,0.3,0.04,0.23,1.6,0.04,759.52,788.82
3/22/2018 22:20,0.241,0.3,0.04,0.23,1.6,0.04,759.52,789.55
3/22/2018 22:30,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/22/2018 22:40,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/22/2018 22:50,0.241,0.3,0.04,0.23,1.6,0.05,759.52,789.55
3/22/2018 23:00,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/22/2018 23:10,0.241,0.3,0.03,0.23,1.6,0.04,760.25,789.55
3/22/2018 23:20,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/22/2018 23:30,0.241,0.3,0.03,0.23,1.6,0.04,759.52,789.55
3/22/2018 23:40,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/22/2018 23:50,0.241,0.3,0.03,0.23,1.6,0.05,760.25,789.55
3/23/2018 0:00,0.241,0.3,0.03,0.23,1.6,0.04,759.52,789.55
3/23/2018 0:10,0.242,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/23/2018 0:20,0.241,0.3,0.04,0.23,1.6,0.04,760.99,789.55
3/23/2018 0:30,0.241,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/23/2018 0:40,0.242,0.3,0.04,0.23,1.6,0.05,760.25,789.55
3/23/2018 0:50,0.241,0.3,0.04,0.23,1.6,0.05,760.25,790.28
3/23/2018 1:00,0.242,0.3,0.04,0.23,1.6,0.05,760.25,789.55
3/23/2018 1:10,0.242,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/23/2018 1:20,0.242,0.3,0.04,0.23,1.6,0.04,760.25,788.82
3/23/2018 1:30,0.242,0.3,0.04,0.229,1.6,0.04,760.25,788.82
3/23/2018 1:40,0.242,0.3,0.03,0.23,1.6,0.04,760.25,789.55
3/23/2018 1:50,0.242,0.3,0.03,0.23,1.6,0.04,760.25,789.55
3/23/2018 2:00,0.242,0.3,0.04,0.23,1.6,0.04,760.25,790.28
3/23/2018 2:10,0.241,0.3,0.04,0.23,1.6,0.04,760.99,788.82
3/23/2018 2:20,0.242,0.3,0.03,0.23,1.6,0.05,760.25,788.82
3/23/2018 2:30,0.242,0.3,0.03,0.23,1.6,0.05,760.25,788.82
3/23/2018 2:40,0.242,0.3,0.03,0.23,1.6,0.05,760.25,789.55
3/23/2018 2:50,0.242,0.3,0.03,0.23,1.6,0.05,760.25,789.55
3/23/2018 3:00,0.242,0.3,0.04,0.23,1.6,0.05,760.25,788.82
3/23/2018 3:10,0.242,0.3,0.04,0.229,1.6,0.04,760.25,788.82
3/23/2018 3:20,0.242,0.3,0.04,0.229,1.6,0.04,760.25,789.55
3/23/2018 3:30,0.242,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/23/2018 3:40,0.242,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/23/2018 3:50,0.242,0.3,0.04,0.23,1.6,0.05,760.25,788.82
3/23/2018 4:00,0.242,0.3,0.04,0.23,1.6,0.05,760.25,789.55
3/23/2018 4:10,0.242,0.3,0.03,0.23,1.6,0.05,760.25,789.55
3/23/2018 4:20,0.242,0.3,0.04,0.23,1.6,0.05,760.99,789.55
3/23/2018 4:30,0.242,0.3,0.04,0.23,1.6,0.05,760.25,789.55
3/23/2018 4:40,0.242,0.3,0.04,0.23,1.6,0.04,760.25,788.82
3/23/2018 4:50,0.242,0.3,0.04,0.23,1.6,0.05,760.25,789.55
3/23/2018 5:00,0.242,0.3,0.04,0.23,1.6,0.05,760.25,788.82
3/23/2018 5:10,0.242,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/23/2018 5:20,0.242,0.3,0.04,0.23,1.6,0.05,760.25,789.55
3/23/2018 5:30,0.242,0.3,0.04,0.23,1.6,0.04,760.25,788.82
3/23/2018 5:40,0.242,0.3,0.04,0.23,1.6,0.05,760.25,788.82
3/23/2018 5:50,0.242,0.3,0.04,0.23,1.6,0.05,760.25,788.82
3/23/2018 6:00,0.242,0.3,0.04,0.23,1.6,0.05,760.25,788.82
3/23/2018 6:10,0.242,0.3,0.04,0.23,1.6,0.04,760.25,788.09
3/23/2018 6:20,0.242,0.3,0.04,0.23,1.6,0.04,760.25,788.82
3/23/2018 6:30,0.242,0.3,0.04,0.23,1.6,0.04,760.25,788.82
3/23/2018 6:40,0.242,0.3,0.04,0.23,1.6,0.05,760.25,788.82
3/23/2018 6:50,0.242,0.3,0.03,0.229,1.6,0.05,760.25,788.82
3/23/2018 7:00,0.242,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/23/2018 7:10,0.242,0.3,0.04,0.23,1.6,0.04,760.25,788.82
3/23/2018 7:20,0.242,0.3,0.04,0.229,1.6,0.04,760.25,788.82
3/23/2018 7:30,0.242,0.3,0.04,0.23,1.6,0.05,760.99,788.82
3/23/2018 7:40,0.242,0.3,0.04,0.229,1.6,0.05,760.99,789.55
3/23/2018 7:50,0.242,0.3,0.03,0.229,1.6,0.05,760.25,788.82
3/23/2018 8:00,0.242,0.3,0.03,0.229,1.6,0.05,759.52,789.55
3/23/2018 8:10,0.242,0.3,0.04,0.23,1.6,0.05,760.25,788.82
3/23/2018 8:20,0.242,0.3,0.03,0.229,1.6,0.04,759.52,788.82
3/23/2018 8:30,0.243,0.3,0.04,0.23,1.6,0.04,759.52,789.55
3/23/2018 8:40,0.242,0.3,0.04,0.229,1.6,0.05,760.99,789.55
3/23/2018 8:50,0.242,0.3,0.03,0.229,1.6,0.04,760.25,789.55
3/23/2018 9:00,0.242,0.3,0.04,0.229,1.6,0.05,760.99,788.82
3/23/2018 9:10,0.242,0.3,0.04,0.229,1.6,0.04,760.25,789.55
3/23/2018 9:20,0.242,0.3,0.04,0.229,1.6,0.04,760.99,789.55
3/23/2018 9:30,0.242,0.3,0.04,0.229,1.6,0.04,760.99,789.55
3/23/2018 9:40,0.242,0.3,0.04,0.23,1.6,0.05,760.99,789.55
3/23/2018 9:50,0.243,0.3,0.03,0.23,1.6,0.05,760.99,789.55
3/23/2018 10:00,0.243,0.3,0.04,0.23,1.6,0.04,760.25,789.55
3/23/2018 10:10,0.242,0.3,0.04,0.229,1.6,0.04,760.99,789.55
3/23/2018 10:20,0.243,0.3,0.04,0.23,1.6,0.05,760.99,789.55
3/23/2018 10:30,0.243,0.3,0.04,0.229,1.6,0.05,760.99,790.28
3/23/2018 10:40,0.243,0.3,0.04,0.23,1.6,0.05,760.99,789.55
3/23/2018 10:50,0.243,0.3,0.04,0.23,1.6,0.05,760.99,789.55
3/23/2018 11:00,0.243,0.3,0.04,0.229,1.6,0.04,761.72,789.55
3/23/2018 11:10,0.243,0.3,0.04,0.229,1.6,0.05,760.99,789.55
3/23/2018 11:20,0.243,0.3,0.03,0.229,1.6,0.05,761.72,789.55
3/23/2018 11:30,0.243,0.3,0.04,0.229,1.6,0.05,760.99,789.55
3/23/2018 11:40,0.243,0.3,0.03,0.23,1.6,0.04,760.99,789.55
3/23/2018 11:50,0.243,0.3,0.04,0.229,1.6,0.05,760.99,789.55
3/23/2018 12:00,0.243,0.3,0.04,0.229,1.6,0.05,760.99,789.55
3/23/2018 12:10,0.243,0.3,0.04,0.229,1.6,0.04,762.45,789.55
3/23/2018 12:20,0.243,0.3,0.03,0.23,1.6,0.05,761.72,789.55
3/23/2018 12:30,0.243,0.3,0.04,0.23,1.6,0.04,761.72,788.82
3/23/2018 12:40,0.243,0.3,0.04,0.229,1.6,0.05,760.99,788.82
3/23/2018 12:50,0.243,0.3,0.04,0.229,1.6,0.04,760.99,789.55
3/23/2018 13:00,0.243,0.3,0.04,0.23,1.6,0.05,760.99,789.55
3/23/2018 13:10,0.243,0.3,0.04,0.229,1.6,0.04,760.99,788.82
3/23/2018 13:20,0.243,0.3,0.04,0.229,1.6,0.05,760.99,789.55
3/23/2018 13:30,0.243,0.3,0.04,0.23,1.6,0.04,760.99,788.82
3/23/2018 13:40,0.243,0.3,0.03,0.229,1.6,0.05,760.99,788.82
3/23/2018 13:50,0.244,0.3,0.04,0.229,1.6,0.04,761.72,788.82
3/23/2018 14:00,0.244,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 14:10,0.244,0.3,0.04,0.229,1.6,0.04,761.72,788.82
3/23/2018 14:20,0.244,0.3,0.04,0.23,1.6,0.04,761.72,788.82
3/23/2018 14:30,0.244,0.3,0.04,0.229,1.6,0.04,761.72,789.55
3/23/2018 14:40,0.244,0.3,0.04,0.23,1.6,0.04,760.99,788.82
3/23/2018 14:50,0.244,0.3,0.04,0.229,1.6,0.04,761.72,789.55
3/23/2018 15:00,0.245,0.3,0.04,0.229,1.6,0.04,761.72,789.55
3/23/2018 15:10,0.245,0.3,0.04,0.229,1.6,0.04,761.72,789.55
3/23/2018 15:20,0.245,0.3,0.04,0.229,1.6,0.05,761.72,788.82
3/23/2018 15:30,0.246,0.3,0.04,0.229,1.6,0.04,761.72,789.55
3/23/2018 15:40,0.246,0.3,0.04,0.229,1.6,0.04,761.72,788.82
3/23/2018 15:50,0.246,0.3,0.04,0.229,1.6,0.05,762.45,789.55
3/23/2018 16:00,0.247,0.3,0.04,0.23,1.6,0.05,762.45,789.55
3/23/2018 16:10,0.247,0.3,0.04,0.229,1.6,0.05,761.72,789.55
3/23/2018 16:20,0.248,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 16:30,0.248,0.3,0.04,0.229,1.6,0.04,763.18,789.55
3/23/2018 16:40,0.248,0.3,0.04,0.229,1.6,0.04,763.92,789.55
3/23/2018 16:50,0.248,0.3,0.04,0.23,1.6,0.05,763.18,789.55
3/23/2018 17:00,0.248,0.3,0.04,0.229,1.6,0.04,763.18,789.55
3/23/2018 17:10,0.248,0.3,0.04,0.229,1.6,0.05,762.45,789.55
3/23/2018 17:20,0.248,0.3,0.04,0.229,1.6,0.05,763.18,789.55
3/23/2018 17:30,0.249,0.3,0.04,0.229,1.6,0.05,763.18,788.82
3/23/2018 17:40,0.249,0.3,0.04,0.229,1.6,0.05,763.18,789.55
3/23/2018 17:50,0.249,0.3,0.04,0.229,1.6,0.05,763.18,788.82
3/23/2018 18:00,0.249,0.3,0.04,0.23,1.6,0.04,762.45,788.82
3/23/2018 18:10,0.249,0.3,0.04,0.229,1.6,0.05,762.45,788.82
3/23/2018 18:20,0.249,0.3,0.04,0.229,1.6,0.05,763.18,788.82
3/23/2018 18:30,0.249,0.3,0.04,0.229,1.6,0.05,763.18,788.82
3/23/2018 18:40,0.249,0.3,0.04,0.229,1.6,0.04,763.18,788.82
3/23/2018 18:50,0.249,0.3,0.04,0.229,1.6,0.04,763.18,788.82
3/23/2018 19:00,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 19:10,0.249,0.3,0.04,0.229,1.6,0.04,763.18,788.82
3/23/2018 19:20,0.249,0.3,0.04,0.229,1.6,0.04,763.18,788.82
3/23/2018 19:30,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 19:40,0.249,0.3,0.04,0.229,1.6,0.04,763.18,788.82
3/23/2018 19:50,0.249,0.3,0.04,0.229,1.6,0.04,763.18,788.82
3/23/2018 20:00,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 20:10,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 20:20,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 20:30,0.249,0.3,0.04,0.23,1.6,0.05,762.45,788.82
3/23/2018 20:40,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 20:50,0.249,0.3,0.04,0.229,1.6,0.05,763.18,788.82
3/23/2018 21:00,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.09
3/23/2018 21:10,0.249,0.3,0.04,0.23,1.6,0.05,761.72,788.82
3/23/2018 21:20,0.249,0.3,0.04,0.229,1.6,0.04,761.72,788.82
3/23/2018 21:30,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 21:40,0.249,0.3,0.04,0.229,1.6,0.04,762.45,788.82
3/23/2018 21:50,0.249,0.3,0.04,0.23,1.6,0.05,762.45,788.82
3/23/2018 22:00,0.249,0.3,0.04,0.229,1.6,0.04,761.72,788.82
3/23/2018 22:10,0.249,0.3,0.04,0.229,1.6,0.04,760.99,788.82
3/23/2018 22:20,0.249,0.3,0.04,0.229,1.6,0.04,760.25,789.55
3/23/2018 22:30,0.249,0.3,0.04,0.229,1.6,0.04,760.99,788.82
3/23/2018 22:40,0.249,0.3,0.04,0.229,1.6,0.04,760.99,788.82
